userID,domain,decision_time,expertiseLevel
5ee623674afa60375e30eec3,mesh,8.7125,E
5ee623674afa60375e30eec3,mesh,9.2015,E
5ee623674afa60375e30eec3,mesh,6.2465,E
5ee623674afa60375e30eec3,mesh,3.479,E
5ee623674afa60375e30eec3,mesh,3.65225,E
5ee623674afa60375e30eec3,mesh,3.3495,E
5ee623674afa60375e30eec3,mesh,4.91475,E
5ee623674afa60375e30eec3,mesh,4.931,E
5ee623674afa60375e30eec3,mesh,8.7255,E
5ee623674afa60375e30eec3,mesh,5.214,E
5ee623674afa60375e30eec3,mesh,4.618,E
5ee623674afa60375e30eec3,mesh,3.78175,E
5ee623674afa60375e30eec3,mesh,5.36375,E
5ee623674afa60375e30eec3,mesh,4.297,E
5ee623674afa60375e30eec3,mesh,5.09025,E
5ee623674afa60375e30eec3,mesh,4.3145,E
5ee623674afa60375e30eec3,mesh,4.882,E
5ee623674afa60375e30eec3,mesh,3.90425,E
5ee623674afa60375e30eec3,mesh,5.599,E
5ee623674afa60375e30eec3,mesh,6.1315,E
5ee623674afa60375e30eec3,mesh,7.30825,E
5ee623674afa60375e30eec3,mesh,4.727,E
5f0b339a2906a406fed096f0,mesh,42.809,I
5f0b339a2906a406fed096f0,mesh,31.33275,I
5f0b339a2906a406fed096f0,mesh,28.035,I
5f0b339a2906a406fed096f0,mesh,21.1125,I
5f0b339a2906a406fed096f0,mesh,15.9385,I
5f0b339a2906a406fed096f0,mesh,17.85025,I
5f0b339a2906a406fed096f0,mesh,22.46,I
5f0b339a2906a406fed096f0,mesh,16.9505,I
5f0b339a2906a406fed096f0,mesh,28.45075,I
5f0b339a2906a406fed096f0,mesh,6.93175,I
5f0b339a2906a406fed096f0,mesh,16.867,I
5f0b339a2906a406fed096f0,mesh,44.6855,I
5f0b339a2906a406fed096f0,mesh,16.3165,I
5f0b339a2906a406fed096f0,mesh,7.7255,I
5f0b339a2906a406fed096f0,mesh,13.773,I
5f0b339a2906a406fed096f0,mesh,19.64225,I
5f0b339a2906a406fed096f0,mesh,12.217,I
5f0b339a2906a406fed096f0,mesh,42.413,I
5f0b339a2906a406fed096f0,mesh,36.1735,I
5f0b339a2906a406fed096f0,mesh,14.6835,I
60fc39cce64c39328a7c8904,mesh,26.1255,I
60fc39cce64c39328a7c8904,mesh,15.14575,I
60fc39cce64c39328a7c8904,mesh,21.104,I
60fc39cce64c39328a7c8904,mesh,11.7415,I
60fc39cce64c39328a7c8904,mesh,5.0665,I
60fc39cce64c39328a7c8904,mesh,4.18275,I
60fc39cce64c39328a7c8904,mesh,9.31675,I
60fc39cce64c39328a7c8904,mesh,5.34175,I
60fc39cce64c39328a7c8904,mesh,7.49575,I
60fc39cce64c39328a7c8904,mesh,14.833,I
60fc39cce64c39328a7c8904,mesh,4.96225,I
60fc39cce64c39328a7c8904,mesh,7.7915,I
60fc39cce64c39328a7c8904,mesh,5.8915,I
60fc39cce64c39328a7c8904,mesh,10.93725,I
60fc39cce64c39328a7c8904,mesh,8.1235,I
60fc39cce64c39328a7c8904,mesh,13.0165,I
60fc39cce64c39328a7c8904,mesh,11.69575,I
60fc39cce64c39328a7c8904,mesh,7.129,I
60fc39cce64c39328a7c8904,mesh,5.6335,I
60fc39cce64c39328a7c8904,mesh,11.17475,I
60fc39cce64c39328a7c8904,mesh,8.69975,I
60fc39cce64c39328a7c8904,mesh,6.59125,I
60fc39cce64c39328a7c8904,mesh,4.129,I
60fc39cce64c39328a7c8904,mesh,6.72075,I
60fc39cce64c39328a7c8904,mesh,3.658,I
613efd8304b3c6f1247354bb,mesh,52.07075,E
613efd8304b3c6f1247354bb,mesh,34.9595,E
613efd8304b3c6f1247354bb,mesh,21.512,E
613efd8304b3c6f1247354bb,mesh,24.60575,E
613efd8304b3c6f1247354bb,mesh,46.45375,E
613efd8304b3c6f1247354bb,mesh,21.09,E
613efd8304b3c6f1247354bb,mesh,30.08875,E
613efd8304b3c6f1247354bb,mesh,12.89775,E
613efd8304b3c6f1247354bb,mesh,16.94925,E
613efd8304b3c6f1247354bb,mesh,21.50025,E
613efd8304b3c6f1247354bb,mesh,16.69325,E
613efd8304b3c6f1247354bb,mesh,9.64625,E
613efd8304b3c6f1247354bb,mesh,18.935,E
613efd8304b3c6f1247354bb,mesh,7.33475,E
613efd8304b3c6f1247354bb,mesh,24.57275,E
613efd8304b3c6f1247354bb,mesh,17.1935,E
613efd8304b3c6f1247354bb,mesh,12.423,E
613efd8304b3c6f1247354bb,mesh,16.47675,E
613e4bf960ca68f8de00e5e7,mesh,47.285,I
613e4bf960ca68f8de00e5e7,mesh,14.15075,I
613e4bf960ca68f8de00e5e7,mesh,15.4655,I
613e4bf960ca68f8de00e5e7,mesh,14.494,I
613e4bf960ca68f8de00e5e7,mesh,13.10225,I
613e4bf960ca68f8de00e5e7,mesh,12.91925,I
613e4bf960ca68f8de00e5e7,mesh,12.30025,I
613e4bf960ca68f8de00e5e7,mesh,13.343,I
613e4bf960ca68f8de00e5e7,mesh,38.773,I
613e4bf960ca68f8de00e5e7,mesh,22.9175,I
613e4bf960ca68f8de00e5e7,mesh,27.01175,I
613e4bf960ca68f8de00e5e7,mesh,21.0435,I
613e4bf960ca68f8de00e5e7,mesh,29.34075,I
613e4bf960ca68f8de00e5e7,mesh,30.3325,I
613e4bf960ca68f8de00e5e7,mesh,23.71225,I
613e4bf960ca68f8de00e5e7,mesh,26.3665,I
613e4bf960ca68f8de00e5e7,mesh,21.77,I
613e4bf960ca68f8de00e5e7,mesh,20.66925,I
613e4bf960ca68f8de00e5e7,mesh,22.39175,I
613e4bf960ca68f8de00e5e7,mesh,26.53675,I
60e343946a7faddde88fbe3c,mesh,152.0445,I
60e343946a7faddde88fbe3c,mesh,47.28,I
60e343946a7faddde88fbe3c,mesh,42.9315,I
60e343946a7faddde88fbe3c,mesh,20.93475,I
60e343946a7faddde88fbe3c,mesh,47.3955,I
60e343946a7faddde88fbe3c,mesh,32.39525,I
60e343946a7faddde88fbe3c,mesh,22.21325,I
60e343946a7faddde88fbe3c,mesh,22.6635,I
60e343946a7faddde88fbe3c,mesh,31.5025,I
60e343946a7faddde88fbe3c,mesh,27.968,I
60e343946a7faddde88fbe3c,mesh,33.7495,I
60e343946a7faddde88fbe3c,mesh,32.8145,I
60e343946a7faddde88fbe3c,mesh,23.24925,I
60e343946a7faddde88fbe3c,mesh,20.74475,I
60e343946a7faddde88fbe3c,mesh,17.535,I
60e343946a7faddde88fbe3c,mesh,19.551,I
60e343946a7faddde88fbe3c,mesh,35.16825,I
60e343946a7faddde88fbe3c,mesh,22.46475,I
60e343946a7faddde88fbe3c,mesh,13.7395,I
60e343946a7faddde88fbe3c,mesh,14.842,I
6169e8a8311d269013eb73c7,mesh,49.7235,N
6169e8a8311d269013eb73c7,mesh,19.6575,N
6169e8a8311d269013eb73c7,mesh,27.0125,N
6169e8a8311d269013eb73c7,mesh,27.707,N
6169e8a8311d269013eb73c7,mesh,32.28475,N
6169e8a8311d269013eb73c7,mesh,31.702,N
6169e8a8311d269013eb73c7,mesh,27.946,N
6169e8a8311d269013eb73c7,mesh,29.56925,N
6169e8a8311d269013eb73c7,mesh,16.793,N
6169e8a8311d269013eb73c7,mesh,18.0405,N
6169e8a8311d269013eb73c7,mesh,14.5555,N
6169e8a8311d269013eb73c7,mesh,20.14175,N
6169e8a8311d269013eb73c7,mesh,23.15675,N
6169e8a8311d269013eb73c7,mesh,16.29025,N
6169e8a8311d269013eb73c7,mesh,21.7085,N
6169e8a8311d269013eb73c7,mesh,13.15125,N
6169e8a8311d269013eb73c7,mesh,19.00175,N
6169e8a8311d269013eb73c7,mesh,19.441,N
6169e8a8311d269013eb73c7,mesh,14.389,N
6169e8a8311d269013eb73c7,mesh,10.75925,N
6169e8a8311d269013eb73c7,mesh,11.268,N
6169e8a8311d269013eb73c7,mesh,8.967,N
6169e8a8311d269013eb73c7,mesh,10.01,N
6169e8a8311d269013eb73c7,mesh,6.72375,N
6169e8a8311d269013eb73c7,mesh,6.77575,N
6169e8a8311d269013eb73c7,mesh,13.837,N
6169e8a8311d269013eb73c7,mesh,5.739,N
6169e8a8311d269013eb73c7,mesh,5.39075,N
6169e8a8311d269013eb73c7,mesh,6.8515,N
6169e8a8311d269013eb73c7,mesh,10.81425,N
6169e8a8311d269013eb73c7,mesh,5.68375,N
6169e8a8311d269013eb73c7,mesh,5.0965,N
6169e8a8311d269013eb73c7,mesh,8.305,N
6169e8a8311d269013eb73c7,mesh,8.93975,N
6169e8a8311d269013eb73c7,mesh,5.72275,N
6169e8a8311d269013eb73c7,mesh,7.908,N
6169e8a8311d269013eb73c7,mesh,7.26025,N
6169e8a8311d269013eb73c7,mesh,7.77025,N
6169e8a8311d269013eb73c7,mesh,6.22275,N
6169e8a8311d269013eb73c7,mesh,6.94625,N
6169e8a8311d269013eb73c7,mesh,14.07975,N
6169e8a8311d269013eb73c7,mesh,10.413,N
6169e8a8311d269013eb73c7,mesh,12.04525,N
6169e8a8311d269013eb73c7,mesh,9.61,N
6169e8a8311d269013eb73c7,mesh,12.364,N
6169e8a8311d269013eb73c7,mesh,11.38775,N
6169e8a8311d269013eb73c7,mesh,11.76225,N
6169e8a8311d269013eb73c7,mesh,15.7215,N
6169e8a8311d269013eb73c7,mesh,9.755,N
6169e8a8311d269013eb73c7,mesh,11.4705,N
6169e8a8311d269013eb73c7,mesh,18.38325,N
6169e8a8311d269013eb73c7,mesh,13.39,N
6169e8a8311d269013eb73c7,mesh,14.75425,N
6169e8a8311d269013eb73c7,mesh,12.86975,N
6169e8a8311d269013eb73c7,mesh,13.71,N
6169e8a8311d269013eb73c7,mesh,16.569,N
6169e8a8311d269013eb73c7,mesh,10.521,N
6169e8a8311d269013eb73c7,mesh,12.76,N
6169e8a8311d269013eb73c7,mesh,11.274,N
6169e8a8311d269013eb73c7,mesh,16.71925,N
609a7d5287ca8fb83e0780d4,mesh,15.8135,I
609a7d5287ca8fb83e0780d4,mesh,3.65125,I
609a7d5287ca8fb83e0780d4,mesh,4.25125,I
609a7d5287ca8fb83e0780d4,mesh,8.64525,I
609a7d5287ca8fb83e0780d4,mesh,12.709,I
609a7d5287ca8fb83e0780d4,mesh,6.17225,I
609a7d5287ca8fb83e0780d4,mesh,5.985,I
609a7d5287ca8fb83e0780d4,mesh,6.10425,I
609a7d5287ca8fb83e0780d4,mesh,10.1275,I
609a7d5287ca8fb83e0780d4,mesh,7.466,I
609a7d5287ca8fb83e0780d4,mesh,5.6645,I
609a7d5287ca8fb83e0780d4,mesh,15.42125,I
609a7d5287ca8fb83e0780d4,mesh,5.0315,I
609a7d5287ca8fb83e0780d4,mesh,5.0085,I
609a7d5287ca8fb83e0780d4,mesh,10.3135,I
609a7d5287ca8fb83e0780d4,mesh,7.791,I
609a7d5287ca8fb83e0780d4,mesh,5.5265,I
609a7d5287ca8fb83e0780d4,mesh,3.7105,I
609a7d5287ca8fb83e0780d4,mesh,5.78575,I
609a7d5287ca8fb83e0780d4,mesh,3.25325,I
609a7d5287ca8fb83e0780d4,mesh,3.77975,I
609a7d5287ca8fb83e0780d4,mesh,5.37825,I
609a7d5287ca8fb83e0780d4,mesh,5.15975,I
609a7d5287ca8fb83e0780d4,mesh,3.7105,I
609a7d5287ca8fb83e0780d4,mesh,5.2315,I
609a7d5287ca8fb83e0780d4,mesh,6.33425,I
609a7d5287ca8fb83e0780d4,mesh,4.78725,I
609a7d5287ca8fb83e0780d4,mesh,2.95875,I
6154918f83e8ca861b23ea04,mesh,137.0585,N
6154918f83e8ca861b23ea04,mesh,25.90625,N
6154918f83e8ca861b23ea04,mesh,31.209,N
6154918f83e8ca861b23ea04,mesh,51.805,N
6154918f83e8ca861b23ea04,mesh,15.887,N
6154918f83e8ca861b23ea04,mesh,12.161,N
6154918f83e8ca861b23ea04,mesh,67.55375,N
6154918f83e8ca861b23ea04,mesh,17.94075,N
6154918f83e8ca861b23ea04,mesh,19.96225,N
6154918f83e8ca861b23ea04,mesh,20.71975,N
6154918f83e8ca861b23ea04,mesh,46.3055,N
6154918f83e8ca861b23ea04,mesh,30.69025,N
6154918f83e8ca861b23ea04,mesh,67.4185,N
6154918f83e8ca861b23ea04,mesh,21.99675,N
6154918f83e8ca861b23ea04,mesh,12.69125,N
6154918f83e8ca861b23ea04,mesh,16.24375,N
6154918f83e8ca861b23ea04,mesh,43.2245,N
6154918f83e8ca861b23ea04,mesh,74.0235,N
608c349d8e7f57e8f84d3a27,mesh,53.34275,N
608c349d8e7f57e8f84d3a27,mesh,10.7975,N
608c349d8e7f57e8f84d3a27,mesh,21.20475,N
608c349d8e7f57e8f84d3a27,mesh,41.15575,N
608c349d8e7f57e8f84d3a27,mesh,14.8225,N
608c349d8e7f57e8f84d3a27,mesh,32.1685,N
608c349d8e7f57e8f84d3a27,mesh,18.08625,N
608c349d8e7f57e8f84d3a27,mesh,22.2085,N
608c349d8e7f57e8f84d3a27,mesh,23.409,N
608c349d8e7f57e8f84d3a27,mesh,54.04875,N
608c349d8e7f57e8f84d3a27,mesh,41.07375,N
608c349d8e7f57e8f84d3a27,mesh,40.8,N
608c349d8e7f57e8f84d3a27,mesh,19.76075,N
608c349d8e7f57e8f84d3a27,mesh,28.1835,N
608c349d8e7f57e8f84d3a27,mesh,13.58375,N
608c349d8e7f57e8f84d3a27,mesh,25.309,N
608c349d8e7f57e8f84d3a27,mesh,9.35825,N
608c349d8e7f57e8f84d3a27,mesh,15.6455,N
608c349d8e7f57e8f84d3a27,mesh,15.382,N
608c349d8e7f57e8f84d3a27,mesh,11.067,N
608c349d8e7f57e8f84d3a27,mesh,9.7005,N
608c349d8e7f57e8f84d3a27,mesh,12.81425,N
608c349d8e7f57e8f84d3a27,mesh,11.31125,N
608c349d8e7f57e8f84d3a27,mesh,14.513,N
608c349d8e7f57e8f84d3a27,mesh,9.862,N
608c349d8e7f57e8f84d3a27,mesh,4.2785,N
608c349d8e7f57e8f84d3a27,mesh,3.95675,N
614e82d5717d691f24efffc0,mesh,47.36025,E
614e82d5717d691f24efffc0,mesh,20.53125,E
614e82d5717d691f24efffc0,mesh,13.26225,E
614e82d5717d691f24efffc0,mesh,11.106,E
614e82d5717d691f24efffc0,mesh,19.63075,E
614e82d5717d691f24efffc0,mesh,6.61425,E
614e82d5717d691f24efffc0,mesh,22.766,E
614e82d5717d691f24efffc0,mesh,12.58125,E
614e82d5717d691f24efffc0,mesh,9.84825,E
614e82d5717d691f24efffc0,mesh,12.065,E
614e82d5717d691f24efffc0,mesh,17.171,E
614e82d5717d691f24efffc0,mesh,11.364,E
614e82d5717d691f24efffc0,mesh,30.75375,E
614e82d5717d691f24efffc0,mesh,16.02175,E
614e82d5717d691f24efffc0,mesh,10.2025,E
614e82d5717d691f24efffc0,mesh,5.75225,E
614e82d5717d691f24efffc0,mesh,10.82275,E
614e82d5717d691f24efffc0,mesh,6.439,E
60dbbc0ae0cea5626de2ac0a,mesh,44.35075,N
60dbbc0ae0cea5626de2ac0a,mesh,20.34,N
60dbbc0ae0cea5626de2ac0a,mesh,13.3435,N
60dbbc0ae0cea5626de2ac0a,mesh,13.343,N
60dbbc0ae0cea5626de2ac0a,mesh,13.734,N
60dbbc0ae0cea5626de2ac0a,mesh,20.211,N
60dbbc0ae0cea5626de2ac0a,mesh,14.416,N
60dbbc0ae0cea5626de2ac0a,mesh,15.553,N
60dbbc0ae0cea5626de2ac0a,mesh,11.17675,N
60dbbc0ae0cea5626de2ac0a,mesh,11.83525,N
60dbbc0ae0cea5626de2ac0a,mesh,7.51475,N
60dbbc0ae0cea5626de2ac0a,mesh,8.895,N
60dbbc0ae0cea5626de2ac0a,mesh,12.12675,N
60dbbc0ae0cea5626de2ac0a,mesh,6.13,N
60dbbc0ae0cea5626de2ac0a,mesh,8.77675,N
60dbbc0ae0cea5626de2ac0a,mesh,46.6025,N
60dbbc0ae0cea5626de2ac0a,mesh,6.602,N
60dbbc0ae0cea5626de2ac0a,mesh,6.713,N
60dbbc0ae0cea5626de2ac0a,mesh,7.8805,N
60dbbc0ae0cea5626de2ac0a,mesh,7.04675,N
60dbbc0ae0cea5626de2ac0a,mesh,6.40125,N
60dbbc0ae0cea5626de2ac0a,mesh,7.81575,N
60dbbc0ae0cea5626de2ac0a,mesh,6.0485,N
60dbbc0ae0cea5626de2ac0a,mesh,6.246,N
60c048ca962103e0da201a34,mesh,98.57775,N
60c048ca962103e0da201a34,mesh,47.35975,N
60c048ca962103e0da201a34,mesh,28.47575,N
60c048ca962103e0da201a34,mesh,22.377,N
60c048ca962103e0da201a34,mesh,14.06625,N
60c048ca962103e0da201a34,mesh,36.423,N
60c048ca962103e0da201a34,mesh,30.14775,N
60c048ca962103e0da201a34,mesh,17.661,N
60c048ca962103e0da201a34,mesh,24.1595,N
60c048ca962103e0da201a34,mesh,17.85675,N
60c048ca962103e0da201a34,mesh,9.8065,N
60c048ca962103e0da201a34,mesh,33.93525,N
60c048ca962103e0da201a34,mesh,14.157,N
60c048ca962103e0da201a34,mesh,13.5435,N
60c048ca962103e0da201a34,mesh,41.16075,N
60c048ca962103e0da201a34,mesh,27.77325,N
60c048ca962103e0da201a34,mesh,19.7625,N
60c048ca962103e0da201a34,mesh,48.081,N
5f9aba6600cdf11f1c9b915c,mesh,21.27175,E
5f9aba6600cdf11f1c9b915c,mesh,20.76025,E
5f9aba6600cdf11f1c9b915c,mesh,17.28025,E
5f9aba6600cdf11f1c9b915c,mesh,4.81525,E
5f9aba6600cdf11f1c9b915c,mesh,5.6885,E
5f9aba6600cdf11f1c9b915c,mesh,8.4765,E
5f9aba6600cdf11f1c9b915c,mesh,11.13175,E
5f9aba6600cdf11f1c9b915c,mesh,4.89725,E
5f9aba6600cdf11f1c9b915c,mesh,13.595,E
5f9aba6600cdf11f1c9b915c,mesh,11.8685,E
5f9aba6600cdf11f1c9b915c,mesh,29.9365,E
5f9aba6600cdf11f1c9b915c,mesh,15.99825,E
5f9aba6600cdf11f1c9b915c,mesh,10.379,E
5f9aba6600cdf11f1c9b915c,mesh,14.82025,E
5f9aba6600cdf11f1c9b915c,mesh,11.4605,E
5f9aba6600cdf11f1c9b915c,mesh,9.709,E
5f9aba6600cdf11f1c9b915c,mesh,9.07225,E
5f9aba6600cdf11f1c9b915c,mesh,8.399,E
5f9aba6600cdf11f1c9b915c,mesh,8.12675,E
5f9aba6600cdf11f1c9b915c,mesh,10.5205,E
5f9aba6600cdf11f1c9b915c,mesh,11.24075,E
5f6dff31d44be62b675aa6f7,mesh,33.853,I
5f6dff31d44be62b675aa6f7,mesh,18.1575,I
5f6dff31d44be62b675aa6f7,mesh,9.85975,I
5f6dff31d44be62b675aa6f7,mesh,8.4215,I
5f6dff31d44be62b675aa6f7,mesh,14.71225,I
5f6dff31d44be62b675aa6f7,mesh,13.13425,I
5f6dff31d44be62b675aa6f7,mesh,11.50925,I
5f6dff31d44be62b675aa6f7,mesh,22.52,I
5f6dff31d44be62b675aa6f7,mesh,10.79175,I
5f6dff31d44be62b675aa6f7,mesh,19.15275,I
5f6dff31d44be62b675aa6f7,mesh,5.92175,I
5f6dff31d44be62b675aa6f7,mesh,5.45675,I
5f6dff31d44be62b675aa6f7,mesh,6.6405,I
5f6dff31d44be62b675aa6f7,mesh,4.9885,I
5f6dff31d44be62b675aa6f7,mesh,8.5805,I
5f6dff31d44be62b675aa6f7,mesh,13.79575,I
5f6dff31d44be62b675aa6f7,mesh,16.2265,I
5f6dff31d44be62b675aa6f7,mesh,12.0035,I
5f6dff31d44be62b675aa6f7,mesh,21.249,I
5f6dff31d44be62b675aa6f7,mesh,13.65225,I
60087e9189ddb34b79b08be5,mesh,12.07,E
60087e9189ddb34b79b08be5,mesh,4.10025,E
60087e9189ddb34b79b08be5,mesh,7.9985,E
60087e9189ddb34b79b08be5,mesh,9.2775,E
60087e9189ddb34b79b08be5,mesh,12.77725,E
60087e9189ddb34b79b08be5,mesh,5.07675,E
60087e9189ddb34b79b08be5,mesh,4.5595,E
60087e9189ddb34b79b08be5,mesh,4.94875,E
60087e9189ddb34b79b08be5,mesh,4.64925,E
60087e9189ddb34b79b08be5,mesh,5.2845,E
60087e9189ddb34b79b08be5,mesh,4.61425,E
60087e9189ddb34b79b08be5,mesh,3.297,E
60087e9189ddb34b79b08be5,mesh,5.409,E
60087e9189ddb34b79b08be5,mesh,3.3745,E
60087e9189ddb34b79b08be5,mesh,2.34775,E
60087e9189ddb34b79b08be5,mesh,3.15475,E
60087e9189ddb34b79b08be5,mesh,4.00725,E
60087e9189ddb34b79b08be5,mesh,2.2125,E
60087e9189ddb34b79b08be5,mesh,3.2535,E
613bbfebd7cdd60585f6a3a2,mesh,37.6895,N
613bbfebd7cdd60585f6a3a2,mesh,11.11275,N
613bbfebd7cdd60585f6a3a2,mesh,13.23025,N
613bbfebd7cdd60585f6a3a2,mesh,16.33525,N
613bbfebd7cdd60585f6a3a2,mesh,16.72075,N
613bbfebd7cdd60585f6a3a2,mesh,14.46625,N
613bbfebd7cdd60585f6a3a2,mesh,17.9695,N
613bbfebd7cdd60585f6a3a2,mesh,13.894,N
613bbfebd7cdd60585f6a3a2,mesh,12.673,N
613bbfebd7cdd60585f6a3a2,mesh,19.39575,N
613bbfebd7cdd60585f6a3a2,mesh,16.978,N
613bbfebd7cdd60585f6a3a2,mesh,10.0105,N
613bbfebd7cdd60585f6a3a2,mesh,22.64925,N
613bbfebd7cdd60585f6a3a2,mesh,12.019,N
613bbfebd7cdd60585f6a3a2,mesh,13.56625,N
613bbfebd7cdd60585f6a3a2,mesh,11.7425,N
613bbfebd7cdd60585f6a3a2,mesh,10.10325,N
613bbfebd7cdd60585f6a3a2,mesh,10.48125,N
613bbfebd7cdd60585f6a3a2,mesh,11.46275,N
