userID,taskID,expertiseLevel,iteration,reduction_ratio,ssim,psnr,cell,surf
5e767f6c99df851e0e93c629,3,E,11,0.38046018654050545,0.9675110234215082,22.413591526798612,0.07642864550255082,0.0026182613527042506
5e767f6c99df851e0e93c629,3,E,12,0.3642768047791124,0.9692025072282832,23.58564699710322,0.08035177717096438,0.002123886307084279
5e767f6c99df851e0e93c629,3,E,13,0.47907572564558243,0.9663865343450132,23.527074894718787,0.12470613367573727,0.001905087285329001
5e767f6c99df851e0e93c629,3,E,14,0.6288763777030615,0.9610215106162252,22.07882611414648,0.16957152076887672,0.0021158541805050184
5e767f6c99df851e0e93c629,3,E,15,0.6972789163617499,0.957072322933733,20.316780720297743,0.17685008628688548,0.002561120436887803
5e767f6c99df851e0e93c629,3,E,16,0.6377883775889931,0.9575972576878655,19.807941634715824,0.1412227414010328,0.0028529707502305823
5e767f6c99df851e0e93c629,3,E,17,0.5050826639189557,0.9625105422939676,21.38443691520068,0.09354701376241817,0.0027276985961595794
5e767f6c99df851e0e93c629,3,E,18,0.4044656292932808,0.9687363003723162,24.410189463631095,0.07434334634567485,0.002264420847169561
5e767f6c99df851e0e93c629,3,E,19,0.4035912862919647,0.9725740774761698,27.15210215028965,0.09968827269747607,0.0018253014379655036
5eb17f5f5b4ec12749a65a24,1,N,0,0.7700479963431358,0.9556196033954621,25.944984519701297,0.09081622966383512,0.0010436684242449703
5eb17f5f5b4ec12749a65a24,1,N,1,0.7242067914024838,0.9564582316505199,26.149324322974984,0.0863732840690674,0.0009776160524836938
5eb17f5f5b4ec12749a65a24,1,N,2,0.6191916205111846,0.9585521452276246,26.651565384420834,0.07563604255857541,0.0008385693718746499
5eb17f5f5b4ec12749a65a24,1,N,3,0.5243607832741514,0.9605210566136146,27.12621474617898,0.06566318103942552,0.0007077166005575642
5eb17f5f5b4ec12749a65a24,1,N,4,0.4977514239808185,0.961172470278935,27.291281951813385,0.06244954832210788,0.0006551358928551811
5eb17f5f5b4ec12749a65a24,1,N,5,0.5527440776560346,0.9601806932060707,27.06941637176028,0.0675010439904963,0.0007000895426824204
5eb17f5f5b4ec12749a65a24,1,N,6,0.6546350194359776,0.9581788524029898,26.609213228392733,0.07743599736807943,0.0008061740370717616
5eb17f5f5b4ec12749a65a24,1,N,7,0.7466135781432267,0.9562648460108042,26.16730344146777,0.08657997609141796,0.0009109319941907344
5eb17f5f5b4ec12749a65a24,1,N,8,0.7845940306145764,0.9553220383710763,25.947513543393622,0.09047819319329735,0.0009656804765636437
5eb17f5f5b4ec12749a65a24,1,N,9,0.7569293639336852,0.9556270275232542,26.0099425685128,0.08789509442042641,0.000957381953123306
5eb17f5f5b4ec12749a65a24,1,N,10,0.6795482248971507,0.9569325745105745,26.29391145031463,0.08034013393272485,0.0009018822747748346
5eb17f5f5b4ec12749a65a24,1,N,11,0.576730192646419,0.9588268278874273,26.705604906134013,0.07015308640452336,0.0008212928098597532
5eb17f5f5b4ec12749a65a24,1,N,12,0.46654959729214657,0.9609979650022371,27.180445358939405,0.05907222815838993,0.0007284114604424386
5eb17f5f5b4ec12749a65a24,1,N,13,0.36184560770015156,0.9631971689675944,27.670713837925927,0.04837265582435328,0.0006306386329094277
5eb17f5f5b4ec12749a65a24,1,N,14,0.2807966014903637,0.9650248569178703,28.089834980716297,0.039955687693656594,0.0005452233810004144
5eb17f5f5b4ec12749a65a24,1,N,15,0.2511438800868676,0.9658597893149864,28.29201932360769,0.03675791839678417,0.0005056131770618748
5eb17f5f5b4ec12749a65a24,1,N,16,0.2979121754983085,0.9651287484861564,28.136189207882154,0.04145295814217027,0.0005461705193488913
5eb17f5f5b4ec12749a65a24,1,N,17,0.42112938303663106,0.9627777041864277,27.60101748055588,0.05412707917545717,0.000673340592256277
5eb17f5f5b4ec12749a65a24,1,N,18,0.5826837573943094,0.9595523964748082,26.85588953788536,0.07090129592676428,0.0008472177087334643
5eb17f5f5b4ec12749a65a24,1,N,19,0.7180067895783212,0.9567683057070341,26.209272164341414,0.08511499554764958,0.000993512191785198
5eb17f5f5b4ec12749a65a24,2,N,0,0.36410696138211385,0.9729655623435977,27.49509229725537,0.0882994695568579,0.001463640553993173
5eb17f5f5b4ec12749a65a24,2,N,1,0.5151245131096773,0.9687992188259493,26.28932807041735,0.12126970007426846,0.0017753093743535183
5eb17f5f5b4ec12749a65a24,2,N,2,0.5778448361654751,0.9673718330253799,25.958975692392,0.1489333027321353,0.0020208454098215203
5eb17f5f5b4ec12749a65a24,2,N,3,0.5437935555178525,0.9675964555593916,26.11203840620928,0.16485052201124137,0.002325841119041833
5eb17f5f5b4ec12749a65a24,2,N,4,0.47187715006288233,0.9671759762824554,26.000631918110386,0.17182484834832196,0.002746482445789958
5eb17f5f5b4ec12749a65a24,2,N,5,0.4345296944562652,0.9649148865478319,25.25958864954523,0.17527205277188665,0.0031483923047034798
5eb17f5f5b4ec12749a65a24,2,N,6,0.45643445670770033,0.9620527725886852,24.311859569165165,0.17592251208643064,0.0032611032571754363
5eb17f5f5b4ec12749a65a24,2,N,7,0.4965979693317737,0.9614108978480639,24.073504738094645,0.16881507158195327,0.002882329882458471
5eb17f5f5b4ec12749a65a24,2,N,8,0.48762056638431783,0.964997936112318,25.182755470938964,0.14947222332168994,0.002070333996255837
5eb17f5f5b4ec12749a65a24,2,N,9,0.39801824248188067,0.9720642890343626,27.39123365896259,0.1213305252064525,0.0011575982814227804
5eb17f5f5b4ec12749a65a24,2,N,10,0.264256165825208,0.9792927488031041,29.642346898002497,0.09689271838089905,0.0005544227014896106
5eb17f5f5b4ec12749a65a24,2,N,11,0.16462222346388844,0.9830908294380707,30.807963714564377,0.0902070893024784,0.0004796760733172328
5eb17f5f5b4ec12749a65a24,2,N,12,0.155989652429304,0.9822134313837174,30.511958598994852,0.10593696317836533,0.000820356279747735
5eb17f5f5b4ec12749a65a24,2,N,13,0.2261731448560817,0.9786278531184005,29.38557558170899,0.13394726238190396,0.0012269561824884633
5eb17f5f5b4ec12749a65a24,2,N,14,0.3024649450372205,0.975914975642324,28.54847423045024,0.15465567745742792,0.0013714845002400808
5eb17f5f5b4ec12749a65a24,2,N,15,0.3107597262458207,0.976467143382999,28.728119879807586,0.15207257105858693,0.0011724427235757966
5eb17f5f5b4ec12749a65a24,2,N,16,0.23747135462814167,0.9796975202248275,29.71599637046379,0.125137510305053,0.0008228095789158716
5eb17f5f5b4ec12749a65a24,2,N,17,0.14322008998285485,0.9826441788203715,30.580708695129186,0.08885147427577653,0.0006153667117343326
5eb17f5f5b4ec12749a65a24,2,N,18,0.1160652811511558,0.9824180962874226,30.444778265753445,0.06426680405339519,0.0007157669859759263
5eb17f5f5b4ec12749a65a24,2,N,19,0.20129221032742423,0.9784851001183907,29.184807917087454,0.06472576075602812,0.00106333305630924
5eb17f5f5b4ec12749a65a24,3,N,0,0.647033832844122,0.9628132402896882,22.04103895916036,0.21459847312688177,0.002111552923452109
5eb17f5f5b4ec12749a65a24,3,N,1,0.6271366309170706,0.960545448635659,20.849004472644626,0.17536727496074547,0.002247335811664243
5eb17f5f5b4ec12749a65a24,3,N,2,0.5755963882608595,0.9597970502258693,20.63386948061473,0.13027496637185812,0.002568029639109479
5eb17f5f5b4ec12749a65a24,3,N,3,0.4928768597093884,0.96165170364085,21.579631464188534,0.08817151011198837,0.002857922497033078
5eb17f5f5b4ec12749a65a24,3,N,4,0.40667453688279087,0.9646809309774929,22.708734203461894,0.05820963832247854,0.0029904977848561106
5eb17f5f5b4ec12749a65a24,3,N,5,0.3591837806905869,0.9661621257478252,22.806751243425836,0.04833119680957548,0.002992417555141189
5eb17f5f5b4ec12749a65a24,3,N,6,0.3749499650331924,0.9646157404162872,21.63147053257974,0.060843278047814156,0.002962245223988532
5eb17f5f5b4ec12749a65a24,3,N,7,0.4356264759253703,0.9614379418795473,20.320427643274282,0.08833891475726409,0.002934285037096509
5eb17f5f5b4ec12749a65a24,3,N,8,0.485395461822278,0.960094268990348,20.567204233890934,0.11458844668613853,0.0028223935011313863
5eb17f5f5b4ec12749a65a24,3,N,9,0.46744013475018936,0.9633691253076379,23.184512680677397,0.12206045727191547,0.002503125060106534
5eb17f5f5b4ec12749a65a24,3,N,10,0.3661969050840772,0.970855942053127,27.23531186265253,0.10244265395644597,0.001967928095056474
5eb17f5f5b4ec12749a65a24,3,N,11,0.22334585548942734,0.9787973351927467,30.505717721278895,0.06322235643129301,0.0014027849686604583
5eb17f5f5b4ec12749a65a24,3,N,12,0.11397587993772879,0.9825588315294089,31.027954700576856,0.025112629073163854,0.00110496725423278
5eb17f5f5b4ec12749a65a24,3,N,13,0.09908545781334095,0.9799058714859481,28.500722798304793,0.011043858928859666,0.0012814489628859558
5eb17f5f5b4ec12749a65a24,3,N,14,0.1882617810141074,0.9725718589641081,24.505645991124048,0.0333191951196783,0.0018806074622550878
5eb17f5f5b4ec12749a65a24,3,N,15,0.33817452157013084,0.9649236820783398,21.35185541710841,0.08693278718233685,0.0025962832637868383
5eb17f5f5b4ec12749a65a24,3,N,16,0.48515658874922646,0.960796465924287,20.448764755843868,0.15287220163538748,0.0030558158331233775
5eb17f5f5b4ec12749a65a24,3,N,17,0.5853902960649582,0.9609611665341544,21.452705657881257,0.20857860087295405,0.003060899906997843
5eb17f5f5b4ec12749a65a24,3,N,18,0.6332312608439095,0.9631031460518339,22.787398985962867,0.23850129534825357,0.002706416876386191
5eb17f5f5b4ec12749a65a24,3,N,19,0.6482125875418292,0.9641330749197411,23.036064607083798,0.23871582036116779,0.0022939515302188795
5ee623674afa60375e30eec3,1,E,0,0.5312966631113819,0.9607882231473923,27.13848892818844,0.0651452892051373,0.0007842206105124219
5ee623674afa60375e30eec3,1,E,1,0.6477182690842603,0.9578421622514726,26.518993359343376,0.0761119563992316,0.0008181280572898686
5ee623674afa60375e30eec3,1,E,2,0.5503314033216518,0.9601209759712219,27.041048001447162,0.06694014261757321,0.000721867821994238
5ee623674afa60375e30eec3,1,E,3,0.39715831174767624,0.9642830073833466,27.971226058642067,0.05214600178571932,0.0005986324249533939
5ee623674afa60375e30eec3,1,E,4,0.4221773579155874,0.946178686618805,25.64542846003911,0.15906788961329618,0.02700128164724447
5ee623674afa60375e30eec3,1,E,5,0.5336507694651836,0.9614735364913941,27.3117962002433,0.06772987732861277,0.0007897239265730607
5ee623674afa60375e30eec3,1,E,6,0.48177662654273967,0.9625358611345289,27.509555699762785,0.06328361179904016,0.0007986285054357725
5ee623674afa60375e30eec3,1,E,7,0.5797729696785007,0.9574836283922196,26.300472866193235,0.09228750266696747,0.001972177837160416
5ee623674afa60375e30eec3,1,E,8,0.36511503885418256,0.9651001423597336,28.099761586861288,0.0475666809312043,0.0006080248567741369
5ee623674afa60375e30eec3,1,E,9,0.5417301538930367,0.9578352361917498,26.357534892909626,0.08319525106305703,0.0016603001422481611
5ee623674afa60375e30eec3,1,E,10,0.45743181471887867,0.9631611347198485,27.673597273489413,0.05678782828347101,0.0006599269545404242
5ee623674afa60375e30eec3,1,E,11,0.32280588145665084,0.9663455575704577,28.37689365338921,0.04317848119976263,0.0005727688694605598
5ee623674afa60375e30eec3,1,E,12,0.4085060185890599,0.9631764471530915,27.72100823418511,0.05325466223571084,0.0006151739944471022
5ee623674afa60375e30eec3,1,E,13,0.6837840926405607,0.9559046596288683,26.025597285097508,0.10002030219582861,0.001247017818968743
5ee623674afa60375e30eec3,1,E,14,0.6259675453298796,0.9580549657344817,26.57276449071522,0.07794475705954235,0.0008528482139809059
5ee623674afa60375e30eec3,1,E,15,0.4808738381837574,0.9613103151321414,27.304447511045147,0.061139006290070755,0.0006850840727565809
5ee623674afa60375e30eec3,1,E,16,0.6491886332469907,0.957870227098465,26.519374628782174,0.07631707149533382,0.0008108922047540545
5ee623674afa60375e30eec3,1,E,17,0.432458479353954,0.9628867238759995,27.609721965982132,0.0572543447711149,0.000749415616155602
5ee623674afa60375e30eec3,1,E,18,0.4469754685357307,0.961624702811241,27.370457545643667,0.05711383976786445,0.0006746286235284054
5ee623674afa60375e30eec3,1,E,19,0.6810490629285387,0.9561691105365754,26.09585684670163,0.08282575610834292,0.0009667932026786734
5ee623674afa60375e30eec3,2,E,0,0.34072503810975613,0.9757436424493791,28.529285434518922,0.07816960006195049,0.0014311786508187656
5ee623674afa60375e30eec3,2,E,1,0.5132193216463413,0.9680987387895584,26.133567762312648,0.1922620175382749,0.0019248735916335136
5ee623674afa60375e30eec3,2,E,2,0.6588938643292686,0.9681556403636931,26.264294115442734,0.2492820261484223,0.001303252749494277
5ee623674afa60375e30eec3,2,E,3,0.4784759273373984,0.9699124127626417,26.667899753485784,0.18871877165815576,0.0017361221835017204
5ee623674afa60375e30eec3,2,E,4,0.4270833333333334,0.965824058651924,25.143940019070136,0.14626312074366396,0.0024491111980751157
5ee623674afa60375e30eec3,2,E,5,0.38332063008130074,0.9676811695098876,25.648812874995418,0.14458233632422535,0.002320695697562769
5ee623674afa60375e30eec3,2,E,6,0.3209159044715449,0.9726085156202313,27.07161450365757,0.07336291392371533,0.0013339599827304482
5ee623674afa60375e30eec3,2,E,7,0.33239646849593485,0.9730886965990067,27.282858294778677,0.058612153969309314,0.0014768001274205744
5ee623674afa60375e30eec3,2,E,8,0.3775088922764228,0.9694857418537141,26.426140702135747,0.07671668732276984,0.0021215927554294467
5ee623674afa60375e30eec3,2,E,9,0.4271706681910569,0.973434668779373,27.54457967047142,0.12224966880728888,0.0012343563284957781
5ee623674afa60375e30eec3,2,E,10,0.46227928099593507,0.9745798468589784,28.084486611401786,0.17739405509988862,0.0012013875602860935
5ee623674afa60375e30eec3,2,E,11,0.5349498221544713,0.9651980251073836,25.206161863959622,0.09588471850240382,0.00262513553025201
5ee623674afa60375e30eec3,2,E,12,0.6145356961382114,0.9648482650518417,25.261213069966146,0.2535554351185777,0.0018450291827321053
5ee623674afa60375e30eec3,2,E,13,0.5363948170731707,0.9678718745708464,25.98270599571496,0.15757229305249293,0.0017261967586819082
5ee623674afa60375e30eec3,2,E,14,0.595480818089431,0.9643970489501954,25.3546459049443,0.16635505291869995,0.0029815598390996456
5ee623674afa60375e30eec3,2,E,15,0.6325901930894307,0.9703088879585264,26.897615106643787,0.2575850470659953,0.0012497493589762603
5ee623674afa60375e30eec3,2,E,16,0.608517530487805,0.9642096132040022,25.030283919749447,0.23653455825316577,0.0022030502586858347
5ee623674afa60375e30eec3,2,E,17,0.4467892530487804,0.9788855373859404,29.462408665757096,0.1384632588778174,0.0008805551187833773
5ee623674afa60375e30eec3,2,E,18,0.3890529725609758,0.9695823729038235,26.42310581128929,0.11936755056529334,0.0019027888774871826
5ee623674afa60375e30eec3,2,E,19,0.6628318724593495,0.9679225742816926,26.058263692249234,0.2300253083702285,0.0012984382483409718
5ee623674afa60375e30eec3,3,E,0,0.5862428549358875,0.9642629891633986,22.15447408342918,0.17912464783900484,0.0022465012152679265
5ee623674afa60375e30eec3,3,E,1,0.4601421288428859,0.9684057503938677,22.79462659934494,0.13126067828927934,0.002441136835841462
5ee623674afa60375e30eec3,3,E,2,0.5663139193573304,0.9609924256801602,21.50491013832155,0.1550763869919449,0.002934536780230701
5ee623674afa60375e30eec3,3,E,3,0.5300865132087131,0.9618129074573519,21.671610968319243,0.11312532193328578,0.0027028671465814114
5ee623674afa60375e30eec3,3,E,4,0.22091765796384977,0.9719679981470106,23.72322298626716,0.046084618025328664,0.0019475012377370149
5ee623674afa60375e30eec3,3,E,5,0.4534991503167001,0.9668809592723847,22.744956840607728,0.11726864834058635,0.002191412204410881
5ee623674afa60375e30eec3,3,E,6,0.44314846284566656,0.9672461181879042,22.87646062626342,0.1414960617301875,0.002147034596418962
5ee623674afa60375e30eec3,3,E,7,0.6636026571914106,0.962788400053978,22.162597695252273,0.2281663654617673,0.00215263053542003
5ee623674afa60375e30eec3,3,E,8,0.5332921365672795,0.9670840770006178,22.434968311255894,0.1496738696939799,0.002275091770570725
5ee623674afa60375e30eec3,3,E,9,0.7583423451259077,0.9607915163040164,21.5850828490196,0.20863252479635896,0.0029484658443834633
5ee623674afa60375e30eec3,3,E,10,0.7024949791441373,0.9616237223148346,21.834508037006422,0.24032223605135472,0.002168248465750367
5ee623674afa60375e30eec3,3,E,11,0.47331221999073075,0.9632366865873337,21.78736889795038,0.09995726808627772,0.003044608747586608
5ee623674afa60375e30eec3,3,E,12,0.35196199598331523,0.9637351572513579,21.757492135272756,0.04834972404496331,0.003326559148263186
5ee623674afa60375e30eec3,3,E,13,0.4733508419589061,0.9644179403781893,22.005597461518732,0.12401677488344363,0.0032139895774889737
5ee623674afa60375e30eec3,3,E,14,0.37818631237447864,0.9677419066429138,22.750610518778522,0.08311056445852061,0.0025980832870118324
5ee623674afa60375e30eec3,3,E,15,0.5278078170863588,0.9681536287069321,23.34767590750161,0.1964571942752364,0.0016609010635875165
5ee623674afa60375e30eec3,3,E,16,0.6343272053143829,0.9616541624069213,21.860358088808933,0.17502296991531022,0.0019821416935883462
5ee623674afa60375e30eec3,3,E,17,0.5102734435346824,0.9715497046709061,26.645942857104586,0.15483526525808894,0.0021500257789739408
5ee623674afa60375e30eec3,3,E,18,0.6253669086976672,0.9537948966026305,20.73527408412431,0.10936249666518488,0.011386819707695395
5ee623674afa60375e30eec3,3,E,19,0.7179437664143367,0.9581858903169632,21.415417436682702,0.23150144984908272,0.002153144014300778
5f0b339a2906a406fed096f0,1,I,0,0.6226230382447053,0.9596878588199614,26.8835772267499,0.07420262463743953,0.0008195881382562221
5f0b339a2906a406fed096f0,1,I,1,0.7256122841978115,0.9567038865497757,26.187203192602162,0.08892460404007443,0.0011331385683446017
5f0b339a2906a406fed096f0,1,I,2,0.7944158534707967,0.9540780454286506,25.576652124092753,0.10087235974859608,0.0014460787958008475
5f0b339a2906a406fed096f0,1,I,3,0.8115453250986466,0.9528919450982987,25.306574414099664,0.10563076842567967,0.0016094056006130167
5f0b339a2906a406fed096f0,1,I,4,0.7743796858679945,0.9536978949530271,25.50558768262819,0.10119548841885428,0.0015351494564831356
5f0b339a2906a406fed096f0,1,I,5,0.6968570542463117,0.9561217198035423,26.082222406128217,0.08932062892591429,0.0012576516710521215
5f0b339a2906a406fed096f0,1,I,6,0.6039383269454398,0.9590512233451006,26.77076078032665,0.07471813914302022,0.0009142932924601054
5f0b339a2906a406fed096f0,1,I,7,0.521174219933369,0.9613016622034287,27.290653202187414,0.06253033807756143,0.0006582300820757836
5f0b339a2906a406fed096f0,1,I,8,0.4645649351537206,0.9622971248374157,27.50886781375504,0.05569791484288546,0.0005660204383809629
5f0b339a2906a406fed096f0,1,I,9,0.4357392138510911,0.9623017900829389,27.493675665614496,0.05387979674294593,0.0006048939810433731
5f0b339a2906a406fed096f0,1,I,10,0.4243638579917721,0.9620794355869294,27.43129682422789,0.05443606922061661,0.0006770955951651558
5f0b339a2906a406fed096f0,1,I,11,0.41568076863207065,0.9622802202078881,27.47783699307948,0.05455023445032854,0.0007004995310202143
5f0b339a2906a406fed096f0,1,I,12,0.39870384443596746,0.963023694067211,27.659467161661667,0.052921895716133094,0.0006614791463770445
5f0b339a2906a406fed096f0,1,I,13,0.3711254894719845,0.9639472478378845,27.88537014238346,0.05002450981524509,0.0006044095914860234
5f0b339a2906a406fed096f0,1,I,14,0.3395578352434092,0.9645988559877688,28.043801560377393,0.047151570953466414,0.0005766737347263386
5f0b339a2906a406fed096f0,1,I,15,0.3163165452254746,0.9647959560889702,28.089699218040032,0.04534046114358612,0.0005828877462162764
5f0b339a2906a406fed096f0,1,I,16,0.3149291159329416,0.9646496401966389,28.050994709137747,0.04510680629413336,0.000589291758864855
5f0b339a2906a406fed096f0,1,I,17,0.3458665778681308,0.9642815686001129,27.9600231872042,0.04697519038526594,0.0005714351264361003
5f0b339a2906a406fed096f0,1,I,18,0.412924745983912,0.9635486525258047,27.78598330490787,0.05194659084374633,0.0005573875202097729
5f0b339a2906a406fed096f0,1,I,19,0.5104837607457687,0.9620864292756687,27.443730766525956,0.06107292781228993,0.000620505978436929
5f0b339a2906a406fed096f0,2,I,0,0.43506256351626027,0.9741901636123661,27.825209052244812,0.12316760640603042,0.0009944630583049732
5f0b339a2906a406fed096f0,2,I,1,0.4785537322434371,0.9734913217295756,27.51895076912644,0.11113193996225754,0.0009656934280636827
5f0b339a2906a406fed096f0,2,I,2,0.42835704169012967,0.9745653137446301,27.854735718435798,0.09574091780570024,0.0010306125592347934
5f0b339a2906a406fed096f0,2,I,3,0.3296571152018102,0.9768676314298804,28.647688306504627,0.09880453150158772,0.0011070971165229322
5f0b339a2906a406fed096f0,2,I,4,0.2729435463459608,0.9786001087630228,29.262179028925946,0.1311533000435718,0.0011016016577929636
5f0b339a2906a406fed096f0,2,I,5,0.32330987800687794,0.9780436162151229,29.09777252006094,0.1825481764126979,0.0009951077201703175
5f0b339a2906a406fed096f0,2,I,6,0.4655605505053461,0.9749802848074017,28.09174333806675,0.22681038833497685,0.0008722322148585627
